name,label,category,subcategory
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q1_grouper.png,Lam,CORAL (CO),Laminar/Foliose (LAM)
20250109_Q1_grouper.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250109_Q1_grouper.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250109_Q1_grouper.png,Lam,CORAL (CO),Laminar/Foliose (LAM)
20250109_Q1_grouper.png,Lam,CORAL (CO),Laminar/Foliose (LAM)
20250109_Q1_grouper.png,Lam,CORAL (CO),Laminar/Foliose (LAM)
20250109_Q1_grouper.png,Lam,CORAL (CO),Laminar/Foliose (LAM)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,HcD,CORAL (CO),Digitate (DIG)
20250109_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250109_Q1_grouper.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250109_Q1_grouper.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250109_Q1_grouper.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250109_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q1_grouper.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250109_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q1_grouper.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250109_Q1_grouper.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250109_Q1_grouper.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250109_Q1_grouper.png,C-Rubble,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q1_grouper.png,C-Rubble,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,C-Rubble,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q1_grouper.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250109_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q1_grouper.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250109_Q1_grouper.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250109_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q1_grouper.png,CCA,CRUSTOSE CORALLINE ALGAE (CCA),Crustose Coraline Algae (CCA)
20250109_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q1_grouper.png,TAPE,TAPE (TP),Tape (TP)
20250109_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250109_Q2_barracuda.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,CCA,CRUSTOSE CORALLINE ALGAE (CCA),Crustose Coraline Algae (CCA)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,TAPE,TAPE (TP),Tape (TP)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250109_Q2_barracuda.png,SP_enc,SPONGE (SP),Sponge Encrusting (SPE)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250109_Q2_barracuda.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,TAPE,TAPE (TP),Tape (TP)
20250109_Q2_barracuda.png,TAPE,TAPE (TP),Tape (TP)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,TAPE,TAPE (TP),Tape (TP)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,CCA,CRUSTOSE CORALLINE ALGAE (CCA),Crustose Coraline Algae (CCA)
20250109_Q2_barracuda.png,C-Rubble,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,HcT,CORAL (CO),Tabulate (TAB)
20250109_Q2_barracuda.png,HcT,CORAL (CO),Tabulate (TAB)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,CCA,CRUSTOSE CORALLINE ALGAE (CCA),Crustose Coraline Algae (CCA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250109_Q2_barracuda.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250109_Q2_barracuda.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250109_Q2_barracuda.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,SP_enc,SPONGE (SP),Sponge Encrusting (SPE)
20250109_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250109_Q3_positive.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250109_Q3_positive.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250109_Q3_positive.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250109_Q3_positive.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,HC_massive,CORAL (CO),Massive (MAS)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,HC_massive,CORAL (CO),Massive (MAS)
20250109_Q3_positive.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250109_Q3_positive.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250109_Q3_positive.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250109_Q3_positive.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250109_Q3_positive.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250109_Q3_positive.png,HcD,CORAL (CO),Digitate (DIG)
20250109_Q3_positive.png,HcD,CORAL (CO),Digitate (DIG)
20250109_Q3_positive.png,SP_enc,SPONGE (SP),Sponge Encrusting (SPE)
20250109_Q3_positive.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250109_Q3_positive.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250109_Q3_positive.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,TAPE,TAPE (TP),Tape (TP)
20250109_Q3_positive.png,HcD,CORAL (CO),Digitate (DIG)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,HC_massive,CORAL (CO),Massive (MAS)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250109_Q3_positive.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,C_branch,CORAL (CO),Branching (BR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250109_Q3_positive.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250109_Q3_positive.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250109_Q3_positive.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250109_Q3_positive.png,SP_enc,SPONGE (SP),Sponge Encrusting (SPE)
